35,SANTA CRUZ DO RIO PARDO, 2196374, 0.762
35,SANTA ERNESTINA, 961061, 0.738
35,SANTA FÉ DO SUL, 1834912, 0.784
35,SANTA GERTRUDES, 4230576, 0.737
35,SANTA ISABEL, 1909625, 0.738
35,SANTA LÚCIA, 939858, 0.737
35,SANTA MARIA DA SERRA, 159397, 0.686
35,SANTA MERCEDES, 1442149, 0.739
35,SANTA RITA DOESTE, 1132279, 0.761
35,SANTA RITA DO PASSA QUATRO, 1735823, 0.775
35,SANTA ROSA DE VITERBO, 2392305, 0.77
35,SANTA SALETE, 1187073, 0.772
35,SANTANA DA PONTE PENSA, 1179491, 0.773
35,SANTANA DE PARNAÍBA, 4316082, 0.814
35,SANTO ANASTÁCIO, 1107111, 0.753
35,SANTO ANDRÉ, 2745041, 0.815
35,SANTO ANTÔNIO DA ALEGRIA, 1822332, 0.702
35,SANTO ANTÔNIO DE POSSE, 2285456, 0.702
35,SANTO ANTÔNIO DO ARACANGUÁ, 2658761, 0.757
35,SANTO ANTÔNIO DO JARDIM, 1327935, 0.714
35,SANTO ANTÔNIO DO PINHAL, 83439, 0.706
35,SANTO EXPEDITO, 752045, 0.732
35,SANTÓPOLIS DO AGUAPEÍ, 979438, 0.74
35,SANTOS, 317136, 0.84
35,SÃO BENTO DO SAPUCAÍ, 1024733, 0.72
35,SÃO BERNARDO DO CAMPO, 5561889, 0.805
35,SÃO CAETANO DO SUL, 7813857, 0.862
35,SÃO CARLOS, 302452, 0.805
35,SÃO FRANCISCO, 862623, 0.723
35,SÃO JOÃO DA BOA VISTA, 205924, 0.797
35,SÃO JOÃO DAS DUAS PONTES, 928962, 0.72
35,SÃO JOÃO DE IRACEMA, 166416, 0.748
35,SÃO JOÃO DO PAU DALHO, 1215815, 0.75
35,SÃO JOAQUIM DA BARRA, 1987931, 0.762
35,SÃO JOSÉ DA BELA VISTA, 1136283, 0.693
35,SÃO JOSÉ DO BARREIRO, 683229, 0.684
35,SÃO JOSÉ DO RIO PARDO, 2195995, 0.774
35,SÃO JOSÉ DO RIO PRETO, 2293545, 0.797
35,SÃO JOSÉ DOS CAMPOS, 4110747, 0.807
35,SÃO LOURENÇO DA SERRA, 1512015, 0.728
35,SÃO LUÍS DO PARAITINGA, 818565, 0.697
35,SÃO MANUEL, 1811643, 0.744
35,SÃO MIGUEL ARCANJO, 1049863, 0.71
35,SÃO PAULO, 3974957, 0.805
35,SÃO PEDRO, 1254963, 0.755
35,SÃO PEDRO DO TURVO, 1276616, 0.703
35,SÃO ROQUE, 1813185, 0.768
35,SÃO SEBASTIÃO, 5136357, 0.772
35,SÃO SEBASTIÃO DA GRAMA, 1296989, 0.701
35,SÃO SIMÃO, 1708174, 0.766
35,SÃO VICENTE, 96694, 0.768
35,SARAPUÍ, 1025278, 0.707
35,SARUTAIÁ, 69697, 0.688
35,SEBASTIANÓPOLIS DO SUL, 7797949, 0.773
35,SERRA AZUL, 728607, 0.686
35,SERRA NEGRA, 1467566, 0.767
35,SERRANA, 1207517, 0.729
35,SERTÃOZINHO, 345097, 0.761
35,SETE BARRAS, 1845124, 0.673
35,SEVERÍNIA, 142866, 0.715
35,SILVEIRAS, 639199, 0.678
35,SOCORRO, 1173469, 0.729
35,SOROCABA, 3184351, 0.798
